"symbol","date","price"
"Ripple","Feb 2018",24.3189740720475
"Ripple","Feb 2018",24.386912094881
"Ripple","Feb 2018",24.340039543885
"Ripple","Feb 2018",24.3313120626743
"Ripple","Feb 2018",24.3477054317222
"Ripple","Feb 2018",24.33236317443
"Ripple","Feb 2018",24.2884737018535
"Ripple","Mar 2018",24.3130622529685
"Ripple","Mar 2018",24.2935362893879
"Ripple","Mar 2018",24.2904747086768
"Ripple","Mar 2018",24.4033744393481
"Ripple","Mar 2018",24.3425593866213
"Ripple","Mar 2018",24.3105471332939
"Ripple","Mar 2018",24.2527977978262
"Ripple","Mar 2018",24.198168967024
"Ripple","Mar 2018",24.232378468153
"Ripple","Mar 2018",24.1607308577791
"Ripple","Mar 2018",24.2054132068862
"Ripple","Mar 2018",24.1641005116471
"Ripple","Mar 2018",24.1529081320979
"Ripple","Mar 2018",24.0366551607166
"Ripple","Mar 2018",24.0311630174431
"Ripple","Mar 2018",24.0148380667474
"Ripple","Mar 2018",23.9342062596286
"Ripple","Mar 2018",23.991868529997
"Ripple","Mar 2018",24.0837419134634
"Ripple","Mar 2018",24.0510391151275
"Ripple","Mar 2018",24.0227220710546
"Ripple","Mar 2018",23.9784273026233
"Ripple","Mar 2018",23.9526146283472
"Ripple","Mar 2018",23.9408127792412
"Ripple","Mar 2018",23.947137163493
"Ripple","Mar 2018",23.876787875105
"Ripple","Mar 2018",23.8402108136733
"Ripple","Mar 2018",23.8406580656275
"Ripple","Mar 2018",23.7222827102916
"Ripple","Mar 2018",23.7171113316521
"Ripple","Mar 2018",23.7234332606655
"Ripple","Apr 2018",23.6678363864045
"Ripple","Apr 2018",23.6991626826663
"Ripple","Apr 2018",23.7996836884117
"Ripple","Apr 2018",23.6999936645727
"Ripple","Apr 2018",23.6856067734707
"Ripple","Apr 2018",23.6486990291498
"Ripple","Apr 2018",23.6722733119942
"Ripple","Apr 2018",23.6984994410231
"Ripple","Apr 2018",23.6802468871195
"Ripple","Apr 2018",23.6811248890722
"Ripple","Apr 2018",23.7705748647094
"Ripple","Apr 2018",23.9280833045636
"Ripple","Apr 2018",23.9395823896697
"Ripple","Apr 2018",23.9356566796988
"Ripple","Apr 2018",24.0076784345332
"Ripple","Apr 2018",24.0076784345332
"Ripple","Apr 2018",24.0076784345332
"ETH","Jan 2017",20.3876532307371
"ETH","Jan 2017",20.4126398886392
"ETH","Jan 2017",20.5608821924149
"ETH","Jan 2017",20.7117993473052
"ETH","Jan 2017",20.6192921369928
"ETH","Jan 2017",20.6152751988803
"ETH","Jan 2017",20.5790108660185
"ETH","Jan 2017",20.6230940586999
"ETH","Jan 2017",20.6288419642559
"ETH","Jan 2017",20.6456501815971
"ETH","Jan 2017",20.5650177742993
"ETH","Jan 2017",20.5762044684633
"ETH","Jan 2017",20.572409225713
"ETH","Jan 2017",20.5771261499255
"ETH","Jan 2017",20.5829986669653
"ETH","Jan 2017",20.5583687878448
"ETH","Jan 2017",20.6246370566739
"ETH","Jan 2017",20.6195528522527
"ETH","Jan 2017",20.6341023275986
"ETH","Jan 2017",20.6543497482259
"ETH","Jan 2017",20.6839666407134
"ETH","Jan 2017",20.6658051421301
"ETH","Jan 2017",20.667840861011
"ETH","Jan 2017",20.6579472783254
"ETH","Jan 2017",20.6534601352024
"ETH","Jan 2017",20.655419450851
"ETH","Jan 2017",20.6514346555518
"ETH","Jan 2017",20.6540090020528
"ETH","Jan 2017",20.6479117040414
"ETH","Jan 2017",20.6549602292396
"ETH","Jan 2017",20.6719399104475
"ETH","Feb 2017",20.6717546240795
"ETH","Feb 2017",20.6792554315086
"ETH","Feb 2017",20.708433377876
"ETH","Feb 2017",20.7365768510061
"ETH","Feb 2017",20.729178323698
"ETH","Feb 2017",20.7358068684407
"ETH","Feb 2017",20.746171488018
"ETH","Feb 2017",20.7374448381197
"ETH","Feb 2017",20.7030233329186
"ETH","Feb 2017",20.7253935717125
"ETH","Feb 2017",20.7312637680575
"ETH","Feb 2017",20.7342849034288
"ETH","Feb 2017",20.7260718962769
"ETH","Feb 2017",20.870823401304
"ETH","Feb 2017",20.8620359833066
"ETH","Feb 2017",20.8606423276972
"ETH","Feb 2017",20.8461469663222
"ETH","Feb 2017",20.8550569661906
"ETH","Feb 2017",20.8513159849586
"ETH","Feb 2017",20.8179667402704
"ETH","Feb 2017",20.8458904664822
"ETH","Feb 2017",20.8391893670156
"ETH","Feb 2017",20.8812178539564
"ETH","Feb 2017",20.876184329371
"ETH","Feb 2017",20.9106993056265
"ETH","Feb 2017",20.9815989101465
"ETH","Feb 2017",21.045059439027
"ETH","Feb 2017",21.0707557271327
"ETH","Mar 2017",21.1620045218175
"ETH","Mar 2017",21.255152119884
"ETH","Mar 2017",21.280100618609
"ETH","Mar 2017",21.2270849724994
"ETH","Mar 2017",21.268701561308
"ETH","Mar 2017",21.2843262951288
"ETH","Mar 2017",21.2484439689368
"ETH","Mar 2017",21.1223774710824
"ETH","Mar 2017",21.1867734124484
"ETH","Mar 2017",21.2752122905769
"ETH","Mar 2017",21.3780151657098
"ETH","Mar 2017",21.4691477724902
"ETH","Mar 2017",21.6647173644791
"ETH","Mar 2017",21.6676229958881
"ETH","Mar 2017",21.8784947260334
"ETH","Mar 2017",22.1404482135997
"ETH","Mar 2017",22.1611630695299
"ETH","Mar 2017",21.8844146440814
"ETH","Mar 2017",22.1173472997364
"ETH","Mar 2017",22.0877286138284
"ETH","Mar 2017",22.0791319179384
"ETH","Mar 2017",22.0664726182113
"ETH","Mar 2017",22.0917093148779
"ETH","Mar 2017",22.2972216389348
"ETH","Mar 2017",22.2437719841707
"ETH","Mar 2017",22.2547400457463
"ETH","Mar 2017",22.2233709100369
"ETH","Mar 2017",22.2408406216599
"ETH","Mar 2017",22.2904807739446
"ETH","Mar 2017",22.2646796941538
"ETH","Mar 2017",22.2312267940419
"ETH","Apr 2017",22.2455541810247
"ETH","Apr 2017",22.207374059225
"ETH","Apr 2017",22.1019639192572
"ETH","Apr 2017",22.1190004978857
"ETH","Apr 2017",22.1317936919402
"ETH","Apr 2017",22.0786395439253
"ETH","Apr 2017",22.0537831825973
"ETH","Apr 2017",22.1118101649913
"ETH","Apr 2017",22.0892350342717
"ETH","Apr 2017",22.0947257091078
"ETH","Apr 2017",22.0941749497694
"ETH","Apr 2017",22.1579741009822
"ETH","Apr 2017",22.234387255138
"ETH","Apr 2017",22.1872385744486
"ETH","Apr 2017",22.2162013933038
"ETH","Apr 2017",22.2087967504804
"ETH","Apr 2017",22.2021074736544
"ETH","Apr 2017",22.2511161823594
"ETH","Apr 2017",22.1988980334185
"ETH","Apr 2017",22.2301415370396
"ETH","Apr 2017",22.20060903852
"ETH","Apr 2017",22.2094145827688
"ETH","Apr 2017",22.2153763599016
"ETH","Apr 2017",22.2401212460819
"ETH","Apr 2017",22.2371549411067
"ETH","Apr 2017",22.2938859950284
"ETH","Apr 2017",22.4583755864571
"ETH","Apr 2017",22.5960659772553
"ETH","Apr 2017",22.5556616834689
"ETH","Apr 2017",22.702067646957
"ETH","May 2017",22.6681726256612
"ETH","May 2017",22.676300545944
"ETH","May 2017",22.7080504853838
"ETH","May 2017",22.9018194131227
"ETH","May 2017",22.8831242470621
"ETH","May 2017",22.9141313493298
"ETH","May 2017",22.8714238785928
"ETH","May 2017",22.8445076944341
"ETH","May 2017",22.843990866642
"ETH","May 2017",22.8290535014635
"ETH","May 2017",22.8255604955033
"ETH","May 2017",22.8176440195233
"ETH","May 2017",22.8422141085651
"ETH","May 2017",22.8415590333012
"ETH","May 2017",22.8593794936866
"ETH","May 2017",22.8251437893697
"ETH","May 2017",22.8320367856267
"ETH","May 2017",22.9095687674103
"ETH","May 2017",23.1961505115071
"ETH","May 2017",23.1833417396039
"ETH","May 2017",23.3989374639846
"ETH","May 2017",23.4761619258405
"ETH","May 2017",23.543435659399
"ETH","May 2017",23.5824106242037
"ETH","May 2017",23.502519797055
"ETH","May 2017",23.4108411848592
"ETH","May 2017",23.40487623334
"ETH","May 2017",23.4740306404562
"ETH","May 2017",23.6138986718701
"ETH","May 2017",23.7830005504721
"ETH","May 2017",23.780318960482
"ETH","Jun 2017",23.7426658078006
"ETH","Jun 2017",23.74824132897
"ETH","Jun 2017",23.7514556200489
"ETH","Jun 2017",23.8419146140018
"ETH","Jun 2017",23.8557293780601
"ETH","Jun 2017",23.9171191948283
"ETH","Jun 2017",23.8934092959748
"ETH","Jun 2017",23.9081711422435
"ETH","Jun 2017",23.9830417332868
"ETH","Jun 2017",24.1667816928443
"ETH","Jun 2017",24.1740562350091
"ETH","Jun 2017",24.3226171132192
"ETH","Jun 2017",24.327719659058
"ETH","Jun 2017",24.2245558834724
"ETH","Jun 2017",24.2322946789666
"ETH","Jun 2017",24.2564062671489
"ETH","Jun 2017",24.2824294670298
"ETH","Jun 2017",24.262359653891
"ETH","Jun 2017",24.2585278023947
"ETH","Jun 2017",24.2291384995467
"ETH","Jun 2017",24.1669669981353
"ETH","Jun 2017",24.1635525128704
"ETH","Jun 2017",24.1789924384042
"ETH","Jun 2017",24.1246598659389
"ETH","Jun 2017",24.059433910388
"ETH","Jun 2017",23.9544535584107
"ETH","Jun 2017",24.02674013008
"ETH","Jun 2017",24.1408384103248
"ETH","Jun 2017",24.0612358375511
"ETH","Jun 2017",24.0286642527011
"ETH","Jul 2017",23.9647951235787
"ETH","Jul 2017",24.0122608321222
"ETH","Jul 2017",23.9907413316507
"ETH","Jul 2017",23.9582866276231
"ETH","Jul 2017",23.9429213577727
"ETH","Jul 2017",23.9485530647755
"ETH","Jul 2017",23.853996551483
"ETH","Jul 2017",23.8783367381952
"ETH","Jul 2017",23.8430061748432
"ETH","Jul 2017",23.7045086433376
"ETH","Jul 2017",23.6343983686343
"ETH","Jul 2017",23.7966024631858
"ETH","Jul 2017",23.6957960115425
"ETH","Jul 2017",23.6480497568753
"ETH","Jul 2017",23.4847367345773
"ETH","Jul 2017",23.4268192760856
"ETH","Jul 2017",23.6250939417991
"ETH","Jul 2017",23.8115453860885
"ETH","Jul 2017",23.6775404973508
"ETH","Jul 2017",23.7735383777615
"ETH","Jul 2017",23.736842940208
"ETH","Jul 2017",23.7875115337371
"ETH","Jul 2017",23.775307552955
"ETH","Jul 2017",23.7670832643037
"ETH","Jul 2017",23.6871668281307
"ETH","Jul 2017",23.6766019609814
"ETH","Jul 2017",23.6742674454035
"ETH","Jul 2017",23.6192772177874
"ETH","Jul 2017",23.6865214053176
"ETH","Jul 2017",23.6406040430724
"ETH","Jul 2017",23.6770869814217
